## Version: 1.0
## date_info	campaign_name	adpod_name	recipe_name	sum(count_impression)	sum(count_click)	sum(count_widget)
2008-11-19	HP Demo	HP Labor Day Sale - MR	HP Labor Day Sale - MR	12	0	0
2008-11-19	HP Holiday Campaign	LDB-Thanksgiving	Tag-Test-Recipe	218	12	0
2008-11-19	HP Holiday Campaign	MR-Thanksgiving	Tag-Test-Recipe	221	10	0
2008-11-19	HP Holiday Campaign	SR-Thanksgiving	Tag-Test-Recipe	202	8	0
2008-11-19	HP Holiday Campaign	WSS-Thanksgiving	Tag-Test-Recipe	204	10	0
2008-11-19	HP-MR-YAHOO--72808	3.6	22:24	0	1	0
2008-11-19	HP-MR-YAHOO--72808	3.9	9:24	1	0	2
2008-11-19	Intel Demo	Intel Blog Buzz	BlogBuzz	2	0	0
2008-11-19	Intel Demo	Intel Tabs	Intel Tabs	2	0	1
2008-11-19	Intel Demo	Intel Video Banner	Intel Video Banner	1	0	0
2008-11-19	Intel-Tab-LR-061608	3.5	0:5	2	0	0
2008-11-19	Intel-Tab-LR-061608	3.5	3:5	2	0	1
2008-11-19	Intel-Tab-MR-061608	3.3	1:5	1	0	0
2008-11-19	Intel-Tab-MR-061608	3.3	2:5	2	0	4
2008-11-19	Intel_MediumRectangle_TOMSHW	3.2	4:6	1	0	0
2008-11-19	Intel_MediumRectangle_TOMSHW	3.2	5:6	1	0	3
2008-11-19	Kayak Demo	Kayak  SS Demo	Kayak Demo	3	0	0
2008-11-19	Kayak Demo	Kayak LB Demo	Kayak Demo	2	0	0
2008-11-19	Kayak Demo	Kayak MR Demo	KayakDemoRecipe	3	0	1
2008-11-19	Linkshare	APD1-LB-NASCAR	R1-NASCAR	5	2	71
2008-11-19	Linkshare	APD1-LB-OVERSTOCK	R1-OVERSTOCK	2	0	0
2008-11-19	Linkshare	APD1-MR-OVERSTOCK	R1-OVERSTOCK	3	0	3
2008-11-19	Linkshare	APD1-SS-NASCAR	R1-NASCAR	8	3	19
2008-11-19	Linkshare	APD1-SS-OVERSTOCK	R1-OVERSTOCK	2	0	0
2008-11-19	Linkshare	APD2-MR-NASCAR	R2-NASCAR	24	4	17
2008-11-19	Linkshare	APD2-MR-OVERSTOCK	R1-OVERSTOCK	2	0	39
2008-11-19	Linkshare	APD2-SS-OVERSTOCK	R1-OVERSTOCK	2	3	59
2008-11-19	Linkshare	APD3-LB-OVERSTOCK	R1-OVERSTOCK	2	2	21
2008-11-19	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	2270	0	0
2008-11-19	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	2188	2	0
2008-11-19	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	22	0	0
2008-11-19	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	27	3	0
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	3327	1	1
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	4621	0	4
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	3340	2	2
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	2021	0	2
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	22	0	2
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	14	1	0
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	13	0	0
2008-11-19	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	5	0	0
2008-11-19	NIKE Demo	Holiday-Sale-LB	recipe-2	1	0	0
2008-11-19	NIKE Demo	Holiday-Sale-MR	recipe-1	3	0	5
2008-11-19	NIKE Demo	Holiday-Sale-MR	recipe-2	4	0	25
2008-11-19	NIKE Demo	Nike-Holiday-Sale-WSS	Copy of recpie-1	1	0	0
2008-11-19	Prudential	HEADLINE_VARIATIONS	Copy of Copy of Copy of Initia	2	0	0
2008-11-19	Prudential	HEADLINE_VARIATIONS	Copy of Initial Test	1	0	0
2008-11-19	Prudential	HEADLINE_VARIATIONS	Initial Test	3	1	0
2008-11-19	Prudential	Leaderboard	Copy of Copy of Initial Test	7	0	0
2008-11-19	Prudential	Medium Rectangle	Initial Test	7	0	0
2008-11-19	Prudential	Rectangle	Initial Test	7	0	0
2008-11-19	Prudential	Wide Skyscraper	Copy of Copy of Initial Setup	7	0	0
2008-11-19	Sears Demo	Sears Fathers Day Demo - MR	Fathers Day Dapper Dad	1	0	0
2008-11-19	Sears Demo	Sears Fathers Day Demo - MR	Fathers Day Fix it Dad	4	1	4
2008-11-19	Sears-BackyardKing-Demo	1.1	0:1	8	3	31
2008-11-19	Sears-DapperDad-Demo	1.1	0:1	1	0	0
2008-11-19	SEARS-Get-It-Done	LB-Get-It-Done	recipe-1	1	0	0
2008-11-19	SEARS-Get-It-Done	MR-Get-It-Done	Red-background	2	0	1
2008-11-19	SEARS-Get-It-Done	WSS-Get-It-Done	recipe-1	1	0	0
2008-11-19	Sears-KISS	Sears-KISS-LDR	Blue	1	0	0
2008-11-19	Sears-KISS	Sears-KISS-MR	Recipe2	1	0	0
2008-11-19	Sears-KISS	Sears-KISS-WSS	Copy of Blue	1	0	0
2008-11-19	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	10314	1	0
2008-11-19	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	515893	145	8792
2008-11-19	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	516336	164	8221
2008-11-19	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	6844	2	0
2008-11-19	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	336324	229	4841
2008-11-19	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	337268	248	4974
2008-11-19	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	CONTROL	3510	1	0
2008-11-19	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	LearnMore	175743	84	2691
2008-11-19	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	SaveNow	175731	72	2686
2008-11-19	Sears_Holiday_110308	TEST_Leaderboard	TEST	1	0	33
2008-11-19	Sears_Holiday_110308	TEST_MediumRectangle	TEST	1	0	0
2008-11-19	Sears_Holiday_110308	TEST_Skyscraper	TEST	1	0	0
2008-11-19	Sears_Holiday_110308	Y-Electronics-LDR	LearnMore	19	0	0
2008-11-19	Sears_Holiday_110308	Y-Electronics-LDR	SaveNow	16	0	0
2008-11-19	Sears_Holiday_110308	Y-Electronics-MR	LearnMore	11	0	0
2008-11-19	Sears_Holiday_110308	Y-Electronics-MR	SaveNow	7	0	0
2008-11-19	Sears_Holiday_110308	Y-Tools-LDR	LearnMore	2	0	0
2008-11-19	Sears_Holiday_110308	Y-Tools-LDR	SaveNow	7	0	0
2008-11-19	Sears_Holiday_110308	Y-Tools-MR	CONTROL	11	0	0
2008-11-19	Sears_Holiday_110308	Y-Tools-MR	LearnMore	456	3	11
2008-11-19	Sears_Holiday_110308	Y-Tools-MR	SaveNow	479	0	1
2008-11-19	TGI-MR-Demo	MR-TGI	recipe-1	1	0	10
2008-11-19	TGI-MR-Demo	MR-TGI	recipe-2	1	0	5
2008-11-19	TGI-WSS-Demo	WSS-TGI	recipe-1	1	0	0
2008-11-19	UNKNOWN	UNKNOWN	UNKNOWN	1963	56	1261
2008-11-20	Anniversary Sale	AdPod Tracking Test	Lenovo Thinkpad SL500	2	0	0
2008-11-20	Anniversary Sale	Flash LDR	test	4	0	26
2008-11-20	Anniversary Sale	Flash MR	TEST_MR	14	8	288
2008-11-20	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads 3 Categories	3357	12	42
2008-11-20	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapad 3 Categories	1943	18	80
2008-11-20	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads 3 Categories	1491	16	51
2008-11-20	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	Lenovo-Thinkpad-SL500	2084	17	44
2008-11-20	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	Lenovo Thinkpad SL500	1254	8	53
2008-11-20	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	Lenovo Thinkpad SL500 Sale	1181	4	29
2008-11-20	Anniversary Sale	Standard LB	24 Hour Sale	0	0	29
2008-11-20	Anniversary Sale	Standard LB	48 Hour Sale	0	1	7
2008-11-20	Anniversary Sale	Standard LB	Ideapad-Y530	1190036	682	7487
2008-11-20	Anniversary Sale	Standard LB	Lenovo-48-HourSale	0	0	1
2008-11-20	Anniversary Sale	Standard LB	Mobile PC Experience	1189470	1120	5441
2008-11-20	Anniversary Sale	Standard LB	SL500-FreeShipping	0	0	1
2008-11-20	Anniversary Sale	Standard LB	Thinkpad-SL500 Free Shipping	0	0	2
2008-11-20	Anniversary Sale	Standard MR	24 Hour Sale	0	2	27
2008-11-20	Anniversary Sale	Standard MR	ArtOfThin-UltraPortables	0	0	2
2008-11-20	Anniversary Sale	Standard MR	Ideapad-Y530	751844	772	7199
2008-11-20	Anniversary Sale	Standard MR	Lenovo 48Hour Sale	0	0	2
2008-11-20	Anniversary Sale	Standard MR	Mobile PC Experience	752186	1090	7368
2008-11-20	Anniversary Sale	Standard SS	24 Hour Sale	0	0	4
2008-11-20	Anniversary Sale	Standard SS	48 Hour Sale	0	0	1
2008-11-20	Anniversary Sale	Standard SS	Ideapad-Y530	474680	313	4222
2008-11-20	Anniversary Sale	Standard SS	Lenovo-48Hour-Sale	0	0	1
2008-11-20	Anniversary Sale	Standard SS	Mobile PC Experience	475009	423	3691
2008-11-20	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	3464	0	0
2008-11-20	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	3375	0	0
2008-11-20	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	3477	3	0
2008-11-20	Client_Approval	Cyber_MR	Cyber_MR	27	5	6
2008-11-20	Client_Approval	Thanksgiving_LB	Thanksgiving_LB	137	11	142
2008-11-20	Client_Approval	Thanksgiving_MR	Thanksgiving_MR	136	10	126
2008-11-20	Client_Approval	Thanksgiving_SR	Thanksgiving_SR	20	2	0
2008-11-20	Client_Approval	Thanksgiving_WSS	Thanksgiving_WSS	86	0	67
2008-11-20	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	3	3	17
2008-11-20	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	92313	49	550
2008-11-20	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	7912	12	106
2008-11-20	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	96	2	18
2008-11-20	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	413	0	0
2008-11-20	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	399	1	16
2008-11-20	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	114	0	0
2008-11-20	custom580x800	0.1	0:1	2	0	3
2008-11-20	DebtSavers	MEDIUMRECTANGLE	1	5	0	0
2008-11-20	DebtSavers	MEDIUMRECTANGLE	2	5	2	0
2008-11-20	DebtSavers	MEDIUMRECTANGLE	3	3	0	0
2008-11-20	DebtSavers	MEDIUMRECTANGLE	4	3	1	0
2008-11-20	DebtSavers	WIDESKYSCRAPER	1	1	0	0
2008-11-20	DEMO-Intel-LR-Montevina-B2B-2	1.1	1:2	1	0	2
2008-11-20	DR Campaign	Tracking Pixel	TrackingPixel	254	0	0
2008-11-20	First Campaign	TAN-MR-KAYAK	R3-TAN	2	0	0
2008-11-20	First Campaign	TAN-SS-KAYAK	R2-TAN	1	0	0
2008-11-20	First Campaign	YAHOO-LB-KAYAK	Recipe 1	1	0	0
2008-11-20	First Campaign	YAHOO-LB-KAYAK	Recipe 2	1	0	0
2008-11-20	First Campaign	YAHOO-LB-KAYAK	Recipe 5	1	0	0
2008-11-20	First Campaign	YAHOO-LB-KAYAK	Recipe 6	1	0	0
2008-11-20	First Campaign	YAHOO-MR-KAYAK	R3-Yahoo	1	0	0
2008-11-20	First Campaign	YAHOO-MR-KAYAK	R4-Yahoo	1	0	0
2008-11-20	First Campaign	YAHOO-MR-KAYAK	R5-Yahoo	1	0	0
2008-11-20	First Campaign	YAHOO-MR-KAYAK	R6-Yahoo	6	1	13
2008-11-20	First Campaign	YAHOO-SS-KAYAK	R1-Yahoo	1	0	0
2008-11-20	FirstCampaign	TAN-MR-KAYAK	R3-TAN	1	0	0
2008-11-20	FirstCampaign	YAHOO-MR-KAYAK	R2-Yahoo	1	1	3
2008-11-20	Gift Finder	TEST-MR	LearnMore	1	1	11
2008-11-20	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	337318	204	9865
2008-11-20	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	675848	447	20018
2008-11-20	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	338258	227	10169
2008-11-20	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	241320	136	8906
2008-11-20	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	239985	152	8868
2008-11-20	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	241960	149	9112
2008-11-20	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	344185	403	10921
2008-11-20	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	690440	912	25351
2008-11-20	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	344798	386	12205
2008-11-20	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	359575	364	11654
2008-11-20	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	359105	371	11665
2008-11-20	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	358795	351	11706
2008-11-20	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	275411	461	8651
2008-11-20	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Grey_Freeshipping	552209	1031	18024
2008-11-20	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Red_Freeshipping	276807	442	8464
2008-11-20	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Blue-Freeshipping	125350	160	4207
2008-11-20	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Green-Freeshipping	124820	160	4126
2008-11-20	HOLIDAY SALE	Nike-Holiday-WSS-Women	Women-Purple-Freeshipping	124835	149	4160
2008-11-20	HP Demo	HP Back to School - LB	HP Back to School - LB	2	0	0
2008-11-20	HP Demo	HP Back to School - MR	HP Back to School - MR	1	0	0
2008-11-20	HP Demo	HP Labor Day Sale - LB	HP Labor Day Sale - LB	1	0	0
2008-11-20	HP Demo	HP Labor Day Sale - MR	HP Labor Day Sale - MR	1	0	0
2008-11-20	HP Demo	HP Labor Day Sale - SS	HP Labor day Sale - SS	1	0	0
2008-11-20	HP Holiday Campaign	LDB-Thanksgiving	Tag-Test-Recipe	708	77	0
2008-11-20	HP Holiday Campaign	MR-Thanksgiving	Tag-Test-Recipe	699	76	0
2008-11-20	HP Holiday Campaign	SR-Thanksgiving	Tag-Test-Recipe	485	62	0
2008-11-20	HP Holiday Campaign	WSS-Thanksgiving	Tag-Test-Recipe	708	79	0
2008-11-20	HP-MR-YAHOO--72808	3.6	22:24	0	1	0
2008-11-20	HP-MR-YAHOO--72808	3.9	9:24	2	0	3
2008-11-20	Intel Demo	Intel Blog Buzz	BlogBuzz	1	0	0
2008-11-20	Intel Demo	Intel Tabs	Intel Tabs	2	0	4
2008-11-20	Intel Demo	Intel Video Banner	Intel Video Banner	1	0	0
2008-11-20	Intel-Tab-LR-061608	3.5	2:5	1	0	3
2008-11-20	Intel-Tab-MR-061608	3.3	0:5	1	0	3
2008-11-20	Intel-Tab-MR-061608	3.3	1:5	3	1	3
2008-11-20	Intel-Tab-MR-061608	3.3	2:5	2	0	10
2008-11-20	Intel_MediumRectangle_TOMSHW	3.2	3:6	1	0	0
2008-11-20	Intel_MediumRectangle_TOMSHW	3.2	4:6	1	0	5
2008-11-20	leaderboard	0	0	2658	0	0
2008-11-20	Lenovo-OMMA-081808	1.3	4:9	1	0	0
2008-11-20	lenovo-page2-video-demo	1.1	0:1	1	0	0
2008-11-20	Lenovo-WSS-AnnivSale-092908	2.8	6:8	1	0	0
2008-11-20	Linkshare	APD1-SS-NASCAR	R1-NASCAR	6	0	0
2008-11-20	Linkshare	APD2-MR-NASCAR	R2-NASCAR	17	0	0
2008-11-20	mediumrectangle	0	0	2419	0	0
2008-11-20	Montevina B2B Part II	PROD-BlogBuzz-LR	10 Products	47	0	0
2008-11-20	Montevina B2B Part II	PROD-BlogBuzz-LR	5 Products	46	0	0
2008-11-20	Montevina B2B Part II	PROD-BlogBuzz-MR	10 Products	16	0	0
2008-11-20	Montevina B2B Part II	PROD-BlogBuzz-MR	5 Products	12	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-LR	L1 - Video	48	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-LR	L2 - Video	71	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-LR	L3 - Video	58	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-LR	L4 - Video	27	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-MR	L1 - Video	11	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-MR	L2 - Video	3	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-MR	L3 - Video	5	0	0
2008-11-20	Montevina B2B Part II	PROD-VideoBanner-MR	L4 - Video	1	0	0
2008-11-20	Montevina B2B Part II	VideoBanner-MR	Symbol Test	1	0	0
2008-11-20	NIKE Demo	Holiday-Sale-LB	recipe-1	1	0	5
2008-11-20	NIKE Demo	Holiday-Sale-LB	recipe-2	1	0	5
2008-11-20	NIKE Demo	Holiday-Sale-MR	recipe-1	5	0	2
2008-11-20	NIKE Demo	Holiday-Sale-MR	recipe-2	1	0	0
2008-11-20	Sears Demo	Sears Fathers Day Demo - MR	Fathers Day Dapper Dad	2	0	0
2008-11-20	Sears Demo	Sears Fathers Day Demo - MR	Fathers Day Fix it Dad	1	0	0
2008-11-20	Sears-BackyardKing-Demo	1.1	0:1	10	3	44
2008-11-20	SEARS-Get-It-Done	LB-Get-It-Done	recipe-2	2	1	3
2008-11-20	Sears_Holiday_110308	Sears_Holiday_Leaderboard	CONTROL	6564	5	0
2008-11-20	Sears_Holiday_110308	Sears_Holiday_Leaderboard	LearnMore	327656	109	4841
2008-11-20	Sears_Holiday_110308	Sears_Holiday_Leaderboard	SaveNow	327050	103	4880
2008-11-20	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	CONTROL	4419	2	0
2008-11-20	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	LearnMore	229216	121	3230
2008-11-20	Sears_Holiday_110308	Sears_Holiday_MediumRectangle	SaveNow	230026	145	3539
2008-11-20	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	CONTROL	3482	3	0
2008-11-20	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	LearnMore	176342	72	2423
2008-11-20	Sears_Holiday_110308	Sears_Holiday_WideSkyscraper	SaveNow	176005	55	2419
2008-11-20	Sears_Holiday_110308	Y-Appareal-LDR	LearnMore	2	0	0
2008-11-20	Sears_Holiday_110308	Y-Appareal-MR	LearnMore	2	0	0
2008-11-20	Sears_Holiday_110308	Y-Appareal-MR	SaveNow	1	0	1
2008-11-20	Sears_Holiday_110308	Y-Electronics-LDR	CONTROL	1067	0	0
2008-11-20	Sears_Holiday_110308	Y-Electronics-LDR	LearnMore	54433	14	1002
2008-11-20	Sears_Holiday_110308	Y-Electronics-LDR	SaveNow	54489	9	1012
2008-11-20	Sears_Holiday_110308	Y-Electronics-MR	CONTROL	732	0	0
2008-11-20	Sears_Holiday_110308	Y-Electronics-MR	LearnMore	36299	28	568
2008-11-20	Sears_Holiday_110308	Y-Electronics-MR	SaveNow	36279	21	591
2008-11-20	Sears_Holiday_110308	Y-Tools-LDR	CONTROL	1196	0	0
2008-11-20	Sears_Holiday_110308	Y-Tools-LDR	LearnMore	58686	19	849
2008-11-20	Sears_Holiday_110308	Y-Tools-LDR	SaveNow	58863	28	936
2008-11-20	Sears_Holiday_110308	Y-Tools-MR	CONTROL	783	1	0
2008-11-20	Sears_Holiday_110308	Y-Tools-MR	LearnMore	38017	28	549
2008-11-20	Sears_Holiday_110308	Y-Tools-MR	SaveNow	37849	48	650
2008-11-20	skyscraper	0	0	1693	0	0
2008-11-20	Target Pilot	Target_MR	Recipe1	1	0	0
2008-11-20	Target Pilot	Target_MR	Recipe9	1	0	26
2008-11-20	TGI-WSS-Demo	WSS-TGI	recipe-1	2	0	12
2008-11-20	UNKNOWN	UNKNOWN	UNKNOWN	246	57	181
2008-11-21	Anniversary Sale	AdPod Tracking Test	Lenovo Thinkpad SL500	2	0	0
2008-11-21	Anniversary Sale	Flash LDR	test	2	0	2
2008-11-21	Anniversary Sale	Flash MR	TEST_MR	2	0	9
2008-11-21	Anniversary Sale	Lenovo 300 x 600	Lenovo 300x600_1	7	0	0
2008-11-21	Anniversary Sale	Lenovo 300 x 600	Lenovo 300x600_2	1	1	0
2008-11-21	Anniversary Sale	Lenovo-Boom-Ideapad-LB	Ideapads 3 Categories	4185	16	54
2008-11-21	Anniversary Sale	Lenovo-Boom-Ideapad-MR	Ideapad 3 Categories	3507	43	228
2008-11-21	Anniversary Sale	Lenovo-Boom-Ideapad-SS	Ideapads 3 Categories	1795	7	39
2008-11-21	Anniversary Sale	Lenovo-Boom-Thinkpad-LB	Lenovo-Thinkpad-SL500	3120	17	62
2008-11-21	Anniversary Sale	Lenovo-Boom-Thinkpad-MR	Lenovo Thinkpad SL500	2638	24	146
2008-11-21	Anniversary Sale	Lenovo-Boom-Thinkpad-SS	Lenovo Thinkpad SL500 Sale	1472	7	27
2008-11-21	Anniversary Sale	Standard LB	$399	796822	710	3804
2008-11-21	Anniversary Sale	Standard LB	24 Hour Sale	0	3	5
2008-11-21	Anniversary Sale	Standard LB	48 Hour Sale	0	0	2
2008-11-21	Anniversary Sale	Standard LB	Ideapad-Y530	1595870	983	10702
2008-11-21	Anniversary Sale	Standard LB	Lenovo-48-HourSale	0	1	4
2008-11-21	Anniversary Sale	Standard LB	Mobile PC Experience	798300	788	3605
2008-11-21	Anniversary Sale	Standard LB	Thinkpad-SL500 Free Shipping	0	0	1
2008-11-21	Anniversary Sale	Standard MR	$399	531670	608	3695
2008-11-21	Anniversary Sale	Standard MR	24 Hour Sale	0	0	2
2008-11-21	Anniversary Sale	Standard MR	Ideapad-Y530	1055760	1036	8665
2008-11-21	Anniversary Sale	Standard MR	Lenovo 48Hour Sale	0	0	1
2008-11-21	Anniversary Sale	Standard MR	Mobile PC Experience	523931	717	4361
2008-11-21	Anniversary Sale	Standard SS	$399	312124	248	2279
2008-11-21	Anniversary Sale	Standard SS	Ideapad-Y530	592229	411	5038
2008-11-21	Anniversary Sale	Standard SS	Mobile PC Experience	280759	272	2277
2008-11-21	Campaign1	Combination-MR-INVESTOOLS	Plan_Wedding-INVESTOOLS	2601	3	0
2008-11-21	Campaign1	Combination-MR-INVESTOOLS	Run_Business-INVESTOOLS	2615	2	0
2008-11-21	Campaign1	Combination-MR-INVESTOOLS	Vote-INVESTOOLS	2678	0	0
2008-11-21	Client_Approval	BlackFriday_MR	BF_MR2	3	0	0
2008-11-21	Client_Approval	BlackFriday_MR	BR_MR	1	0	0
2008-11-21	Client_Approval	Cyber_MR	Cyber_MR	35	0	16
2008-11-21	Client_Approval	Thanksgiving_LB	Thanksgiving_LB	138	4	193
2008-11-21	Client_Approval	Thanksgiving_MR	Thanksgiving_MR	139	6	171
2008-11-21	Client_Approval	Thanksgiving_SR	Thanksgiving_SR	137	0	0
2008-11-21	Client_Approval	Thanksgiving_WSS	Thanksgiving_WSS	137	13	242
2008-11-21	CNET-INTEL	APD1-MR-CNET_INTEL	R1-CNET_INTEL	3	9	8
2008-11-21	CNET-TMOBILE	APD1-MR-CNET_TMOBILE	R2-CNET_TMOBILE	90582	33	377
2008-11-21	Comission Junctions	APD1-MR-GAP	R1-GAP	1	1	0
2008-11-21	Commission Junction	ADP1-LB-LENOVO2	R1-LENOVO2	8088	9	136
2008-11-21	Commission Junction	ADP1-MR-LENOVO2	R1-LENOVO2	117	1	26
2008-11-21	Commission Junction	ADP1-SS-LENOVO2	R1-LENOVO2	401	0	4
2008-11-21	Commission Junction	ADP2-MR-LENOVO2	R1-LENOVO2	478	1	12
2008-11-21	Commission Junction	Copy of ADP1-SS-LENOVO2	R1-LENOVO2	105	0	1
2008-11-21	DebtSavers	MEDIUMRECTANGLE	1	1	0	0
2008-11-21	DebtSavers	MEDIUMRECTANGLE	2	2	0	0
2008-11-21	DebtSavers	MEDIUMRECTANGLE	3	1	0	0
2008-11-21	DR Campaign	Tracking Pixel	TrackingPixel	263	0	0
2008-11-21	First Campaign	TAN-MR-KAYAK	R2-TAN	1	0	0
2008-11-21	First Campaign	TAN-MR-KAYAK	R4-TAN	1	0	0
2008-11-21	First Campaign	TAN-MR-KAYAK	SWF_CONTROL	1	0	0
2008-11-21	First Campaign	YAHOO-LB-KAYAK	Recipe 1	1	0	0
2008-11-21	First Campaign	YAHOO-LB-KAYAK	Recipe 5	1	0	0
2008-11-21	First Campaign	YAHOO-LB-KAYAK	Recipe 6	2	0	0
2008-11-21	First Campaign	YAHOO-LB-KAYAK	SWF_CONTROL	1	0	0
2008-11-21	First Campaign	YAHOO-MR-KAYAK	R5-Yahoo	1	0	0
2008-11-21	First Campaign	YAHOO-MR-KAYAK	R6-Yahoo	2	0	0
2008-11-21	Gift Finder	STAGING-LB-SK-Nov20-08	staging-lb	15	2	19
2008-11-21	Gift Finder	TEST-MR	LearnMore	57	16	235
2008-11-21	HOLIDAY SALE	MR-Men-Grey-FS	Men_Grey_Freeshipping	11	0	33
2008-11-21	HOLIDAY SALE	MR-Women-Blue-FS	Women_Blue_Freeshipping	30	1	26
2008-11-21	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Blue_Freeshipping	796001	281	13712
2008-11-21	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Grey_Freeshipping	1594276	595	28125
2008-11-21	HOLIDAY SALE	Nike-Holiday-LDR-Men	Men_Red_Freeshipping	795039	299	13749
2008-11-21	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Blue_Freeshipping	995665	218	18834
2008-11-21	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Green_Freeshipping	993373	271	15869
2008-11-21	HOLIDAY SALE	Nike-Holiday-LDR-Women	Women_Purple_Freeshipping	994033	217	15614
2008-11-21	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Blue_Freeshipping	311877	417	8905
2008-11-21	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Grey_Freeshipping	624205	813	22100
2008-11-21	HOLIDAY SALE	Nike-Holiday-MR-Men	Men_Red_Freeshipping	312468	382	10542
2008-11-21	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Blue_Freeshipping	395272	393	11503
2008-11-21	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Green_Freeshipping	396782	367	12081
2008-11-21	HOLIDAY SALE	Nike-Holiday-MR-Women	Women_Purple_Freeshipping	395996	363	11757
2008-11-21	HOLIDAY SALE	Nike-Holiday-WSS-Men	Men_Blue_Freeshipping	219708	359	6626
